order_id;customer_id;session_id;order_datetime;order_status;delivery_type;delivery_city;gross_amount;discount_amount;delivery_fee;final_amount
704861;205456;5070270;2024-07-26 11:50:37;completed;СДЭК;Челябинск;89990;0;590;90580
704862;202434;5070303;2024-07-27 17:02:32;completed;Курьер;Магнитогорск;92580;8412;490;84658
704863;201610;5070304;2024-07-27 18:21:50;payment_failed;Курьер;Курган;38180;1908;490;36762
704864;208598;5070309;2024-07-27 12:55:48;payment_failed;СДЭК;Курган;2990;0;390;3380
704865;209343;5070335;2024-07-27 21:45:16;completed;Курьер;Златоуст;37490;4499;590;33581
704866;208172;5070353;2024-07-27 20:53:13;completed;Самовывоз;Курган;44990;0;0;44990
704867;;5070375;2024-07-27 20:33:41;payment_failed;Самовывоз;Челябинск;2990;90;0;2900
704868;;5070385;2024-07-27 19:36:02;completed;СДЭК;Челябинск;37567;2630;390;35327
704869;202519;5070392;2024-07-27 21:35:44;completed;СДЭК;Тюмень;2090;251;590;2429
704870;204693;5070412;2024-07-27 17:37:05;completed;Самовывоз;Челябинск;80490;5634;0;74856
704871;206780;5070498;2024-07-27 16:54:09;completed;Самовывоз;Екатеринбург;41057;1974;0;39083
704872;207389;5070510;2024-07-27 18:27:17;payment_failed;Курьер;Магнитогорск;24990;2499;590;23081
704873;;5070515;2024-07-27 08:22:41;completed;Курьер;Миасс;23567;0;490;24057
704874;202759;5070521;2024-07-27 19:58:35;completed;Курьер;Сургут;55490;0;590;56080
704875;;5070543;2024-07-27 22:36:54;completed;СДЭК;Екатеринбург;59670;2474;690;57886
704876;204071;5070564;2024-07-27 18:12:36;completed;СДЭК;Екатеринбург;2090;146;390;2334
704877;200092;5070572;2024-07-27 20:08:53;completed;Курьер;Москва;2790;0;390;3180
704878;203022;5070599;2024-07-27 12:02:32;payment_failed;СДЭК;Челябинск;19567;1370;590;18787
704879;206009;5070613;2024-07-27 11:50:12;payment_failed;СДЭК;Миасс;20490;615;390;20265
704880;;5070628;2024-07-27 19:27:41;completed;СДЭК;Курган;19567;1370;490;18687
704881;200978;5070630;2024-07-27 15:41:29;completed;Курьер;Челябинск;34345;1030;0;33315
704882;;5070639;2024-07-27 21:26:23;payment_failed;СДЭК;Екатеринбург;1490;45;390;1835
704883;205432;5070668;2024-07-27 19:19:02;completed;Курьер;Магнитогорск;34790;2435;590;32945
704884;;5070705;2024-07-27 12:50:18;completed;СДЭК;Челябинск;3790;0;590;4380
704885;206692;5070707;2024-07-27 15:28:17;completed;СДЭК;Москва;20274;55;590;20809
704886;207948;5070714;2024-07-27 14:02:49;payment_failed;Почта России;Челябинск;25687;21;350;26016
704887;206112;5070730;2024-07-27 11:11:49;completed;Курьер;Челябинск;11567;578;0;10989
704888;209462;5070741;2024-07-27 16:46:01;completed;Самовывоз;Челябинск;1782;21;0;1761
704889;203739;5070746;2024-07-27 16:45:57;payment_failed;СДЭК;Казань;80980;0;690;81670
704890;201179;5070752;2024-07-28 22:22:13;completed;СДЭК;Челябинск;19490;585;390;19295
704891;202748;5070755;2024-07-28 12:28:38;completed;Самовывоз;Магнитогорск;21335;2133;0;19202
704892;203791;5070767;2024-07-28 18:08:52;completed;СДЭК;Ижевск;39357;2063;490;37784
704893;204770;5070768;2024-07-28 20:20:42;payment_failed;Курьер;Челябинск;24567;0;0;24567
704894;;5070779;2024-07-28 17:03:01;completed;СДЭК;Пермь;700;0;690;1390
704895;209045;5070854;2024-07-28 13:39:21;completed;СДЭК;Копейск;26090;1304;490;25276
704896;;5070894;2024-07-28 20:05:40;completed;Почта России;Оренбург;33990;1700;350;32640
704897;204738;5070903;2024-07-28 12:54:10;completed;Курьер;Копейск;892;0;590;1482
704898;208456;5070905;2024-07-28 14:19:00;completed;СДЭК;Магнитогорск;27335;0;690;28025
704899;205719;5070926;2024-07-28 20:26:23;completed;Курьер;Челябинск;785;39;290;1036
704900;204100;5070934;2024-07-28 17:32:06;payment_failed;Самовывоз;Челябинск;6345;0;0;6345
704901;209276;5070967;2024-07-28 22:35:24;completed;Самовывоз;Казань;56790;5679;0;51111
704902;;5070968;2024-07-28 16:42:48;completed;Курьер;Новосибирск;76567;7657;390;69300
704903;204877;5070997;2024-07-28 20:57:24;completed;Курьер;Курган;2090;63;490;2517
704904;202704;5071007;2024-07-28 13:35:28;completed;СДЭК;Челябинск;68925;2159;490;67256
704905;208846;5071013;2024-07-28 14:11:13;completed;Самовывоз;Миасс;19090;1336;0;17754
704906;209277;5071023;2024-07-28 16:56:57;completed;Самовывоз;Миасс;36057;1877;0;34180
704907;203049;5071030;2024-07-28 13:44:52;payment_failed;Курьер;Челябинск;3435;104;290;3621
704908;203179;5071041;2024-07-28 18:21:09;completed;Почта России;Челябинск;3990;0;550;4540
704909;201609;5071044;2024-07-28 19:00:25;payment_failed;СДЭК;Пермь;2345;0;590;2935
704910;204586;5071053;2024-07-28 10:16:30;payment_failed;Самовывоз;Екатеринбург;72090;0;0;72090
704911;205155;5071061;2024-07-28 15:34:36;completed;Курьер;Челябинск;17090;513;0;16577
704912;206674;5071066;2024-07-28 21:24:09;completed;Курьер;Тюмень;7990;559;390;7821
704913;203166;5071081;2024-07-28 20:10:03;completed;Курьер;Челябинск;22990;2299;0;20691
704914;206704;5071087;2024-07-28 17:05:01;completed;Почта России;Магнитогорск;11029;0;550;11579
704915;;5071108;2024-07-28 15:33:57;payment_failed;Самовывоз;Екатеринбург;29159;1106;0;28053
704916;203640;5071144;2024-07-28 22:28:05;completed;Курьер;Казань;40480;4139;490;36831
704917;200616;5071164;2024-07-28 15:17:01;completed;Курьер;Челябинск;3345;100;290;3535
704918;202926;5071173;2024-07-29 16:12:54;completed;Самовывоз;Казань;64090;0;0;64090
704919;202977;5071174;2024-07-29 15:36:16;completed;Курьер;Нижневартовск;11567;0;590;12157
704920;206703;5071189;2024-07-29 08:38:46;completed;Самовывоз;Уфа;23790;0;0;23790
704921;;5071194;2024-07-29 15:40:54;completed;Самовывоз;Челябинск;35345;0;0;35345
704922;;5071208;2024-07-29 14:55:09;completed;Почта России;Магнитогорск;34090;0;450;34540
704923;206134;5071226;2024-07-29 16:02:24;completed;Курьер;Челябинск;33567;0;0;33567
704924;207983;5071228;2024-07-29 14:01:36;completed;Курьер;Уфа;9134;0;590;9724
704925;204995;5071231;2024-07-29 14:12:19;completed;Самовывоз;Казань;5135;179;0;4956
704926;205711;5071301;2024-07-29 09:50:09;completed;СДЭК;Челябинск;52345;1570;490;51265
704927;205096;5071312;2024-07-29 17:11:43;payment_failed;Курьер;Челябинск;3990;200;290;4080
704928;205037;5071355;2024-07-29 18:16:09;payment_failed;Самовывоз;Челябинск;25567;1790;0;23777
704929;201759;5071366;2024-07-29 23:55:55;completed;СДЭК;Миасс;19990;1999;490;18481
704930;202821;5071409;2024-07-29 11:36:02;completed;СДЭК;Челябинск;23345;1167;490;22668
704931;202924;5071412;2024-07-29 16:26:40;completed;Курьер;Курган;65345;0;390;65735
704932;205600;5071416;2024-07-29 16:11:38;completed;Курьер;Челябинск;7790;0;0;7790
704933;200786;5071423;2024-07-29 14:59:25;completed;Самовывоз;Санкт-Петербург;3990;120;0;3870
704934;203556;5071426;2024-07-29 21:11:22;payment_failed;Самовывоз;Уфа;27057;1894;0;25163
704935;;5071436;2024-07-29 18:53:09;completed;Курьер;Челябинск;13868;1664;0;12204
704936;;5071445;2024-07-29 10:07:31;completed;Самовывоз;Челябинск;8490;0;0;8490
704937;207420;5071448;2024-07-29 12:47:43;payment_failed;СДЭК;Магнитогорск;4490;0;590;5080
704938;201777;5071450;2024-07-29 20:53:50;completed;Курьер;Челябинск;78790;9455;0;69335
704939;208400;5071481;2024-07-29 18:33:28;completed;Курьер;Курган;42567;1277;390;41680
704940;;5071491;2024-07-29 15:05:51;completed;Курьер;Сургут;10780;754;490;10516
704941;203122;5071494;2024-07-29 09:53:04;completed;Самовывоз;Челябинск;39345;0;0;39345
704942;209978;5071501;2024-07-29 23:27:13;cancelled;СДЭК;Тюмень;24345;0;690;25035
704943;201484;5071507;2024-07-29 15:23:59;completed;Самовывоз;Челябинск;35490;1065;0;34425
704944;205286;5071514;2024-07-29 17:15:46;payment_failed;Самовывоз;Ижевск;36567;0;0;36567
704945;206520;5071532;2024-07-29 11:54:32;completed;Самовывоз;Челябинск;30580;1645;0;28935
704946;;5071539;2024-07-29 22:56:54;completed;Курьер;Курган;1990;0;490;2480
704947;;5071553;2024-07-29 16:32:49;completed;Курьер;Копейск;37990;2659;590;35921
704948;;5071610;2024-07-30 16:43:24;completed;Курьер;Тюмень;12567;0;590;13157
704949;209837;5071620;2024-07-30 17:48:23;returned;СДЭК;Миасс;65990;0;690;66680
704950;201089;5071621;2024-07-30 17:08:19;completed;Самовывоз;Челябинск;11357;857;0;10500
704951;203818;5071643;2024-07-30 13:35:19;completed;Курьер;Копейск;19490;974;590;19106
704952;202852;5071684;2024-07-30 19:06:40;payment_failed;Самовывоз;Екатеринбург;3990;0;0;3990
704953;201840;5071698;2024-07-30 10:19:26;completed;Курьер;Копейск;7345;0;590;7935
704954;207530;5071711;2024-07-30 19:12:03;completed;Курьер;Курган;4090;0;390;4480
704955;208487;5071721;2024-07-30 14:43:01;completed;Почта России;Пермь;64790;6479;550;58861
704956;201901;5071728;2024-07-30 19:56:15;completed;Курьер;Самара;21990;660;490;21820
704957;;5071763;2024-07-30 10:12:11;completed;СДЭК;Москва;1090;33;390;1447
704958;209624;5071769;2024-07-30 15:29:38;completed;Самовывоз;Челябинск;22090;663;0;21427
704959;;5071815;2024-07-30 19:17:22;completed;СДЭК;Новосибирск;58580;640;490;58430
704960;;5071853;2024-07-30 15:16:14;completed;Самовывоз;Челябинск;6490;324;0;6166
704961;208787;5071856;2024-07-30 16:34:36;completed;Курьер;Челябинск;6990;699;0;6291
704962;200127;5071861;2024-07-30 20:12:14;payment_failed;Курьер;Ижевск;43479;811;490;43158
704963;;5071909;2024-07-30 17:00:00;completed;Самовывоз;Уфа;18490;555;0;17935
704964;202698;5071913;2024-07-30 16:32:19;completed;Курьер;Челябинск;39490;1974;0;37516
704965;202824;5071943;2024-07-31 08:56:13;completed;Курьер;Челябинск;29580;904;0;28676
704966;;5071953;2024-07-31 18:22:29;payment_failed;СДЭК;Пермь;34345;1030;590;33905
704967;205948;5071956;2024-07-31 16:53:28;completed;СДЭК;Ижевск;2990;0;390;3380
704968;201035;5071985;2024-07-31 08:58:19;completed;Курьер;Копейск;47002;1347;590;46245
704969;200725;5071991;2024-07-31 23:42:22;completed;Курьер;Челябинск;56345;3944;0;52401
704970;201358;5072002;2024-07-31 16:04:18;payment_failed;СДЭК;Курган;27090;0;390;27480
704971;206090;5072027;2024-07-31 19:19:25;completed;СДЭК;Копейск;127490;15299;390;112581
704972;206468;5072081;2024-07-31 12:09:52;completed;СДЭК;Челябинск;2345;234;690;2801
704973;;5072095;2024-07-31 17:58:51;payment_failed;Курьер;Магнитогорск;68990;0;490;69480
704974;207869;5072127;2024-07-31 15:40:10;payment_failed;Почта России;Новосибирск;13790;414;450;13826
704975;208147;5072158;2024-07-31 11:00:22;completed;Самовывоз;Челябинск;1090;0;0;1090
704976;202225;5072163;2024-07-31 21:02:55;completed;Самовывоз;Уфа;73990;0;0;73990
704977;207968;5072173;2024-07-31 22:42:05;returned;Курьер;Челябинск;32080;209;0;31871
704978;207353;5072177;2024-07-31 19:58:11;payment_failed;Курьер;Челябинск;25345;0;0;25345
704979;205906;5072199;2024-07-31 12:08:49;completed;СДЭК;Копейск;39345;0;490;39835
704980;201331;5072209;2024-07-31 10:35:32;completed;Почта России;Челябинск;2490;0;450;2940
704981;201888;5072221;2024-07-31 17:53:59;completed;Курьер;Казань;791;0;390;1181
704982;202734;5072230;2024-07-31 20:41:51;completed;СДЭК;Тюмень;25080;100;390;25370
704983;203868;5072246;2024-07-31 15:26:41;payment_failed;Курьер;Екатеринбург;52990;2650;390;50730
704984;208665;5072249;2024-07-31 18:40:37;completed;Курьер;Копейск;28990;3479;590;26101
704985;208982;5072262;2024-07-31 17:16:12;completed;Самовывоз;Челябинск;8980;0;0;8980
704986;200681;5072304;2024-07-31 12:13:06;completed;СДЭК;Копейск;9823;335;390;9878
704987;201549;5072309;2024-07-31 16:54:05;payment_failed;Самовывоз;Челябинск;29349;0;0;29349
704988;;5072310;2024-07-31 15:14:14;cancelled;Курьер;Копейск;40480;570;590;40500
704989;;5072319;2024-07-31 10:33:48;completed;Курьер;Москва;44490;5339;390;39541
704990;;5072334;2024-08-01 12:04:20;completed;Курьер;Копейск;141912;0;390;142302
704991;209696;5072336;2024-08-01 18:29:22;completed;Почта России;Челябинск;1582;158;450;1874
704992;205339;5072351;2024-08-01 13:55:44;payment_failed;Курьер;Челябинск;68480;105;0;68375
704993;204654;5072365;2024-08-01 14:52:10;completed;Самовывоз;Магнитогорск;24990;2499;0;22491
704994;209610;5072367;2024-08-01 20:58:05;payment_failed;Курьер;Курган;111345;3340;490;108495
704995;200528;5072375;2024-08-01 21:36:22;completed;СДЭК;Челябинск;10990;1099;690;10581
704996;204636;5072386;2024-08-01 12:50:16;completed;Самовывоз;Магнитогорск;5490;274;0;5216
704997;202930;5072389;2024-08-01 21:24:22;completed;Курьер;Челябинск;1990;199;290;2081
704998;202626;5072395;2024-08-01 09:14:13;payment_failed;Почта России;Уфа;4225;0;550;4775
704999;208335;5072440;2024-08-01 17:47:21;completed;Самовывоз;Копейск;2490;75;0;2415
705000;204613;5072441;2024-08-01 18:21:15;completed;Курьер;Уфа;20790;0;390;21180
705001;205462;5072449;2024-08-01 16:34:42;payment_failed;Курьер;Челябинск;83564;0;0;83564
705002;209394;5072453;2024-08-01 20:38:29;payment_failed;Курьер;Златоуст;11345;0;390;11735
705003;206944;5072466;2024-08-01 09:59:27;completed;Курьер;Копейск;878;44;490;1324
705004;203814;5072480;2024-08-01 21:39:17;completed;СДЭК;Курган;1345;0;490;1835
705005;207387;5072491;2024-08-01 09:29:15;completed;Курьер;Челябинск;682;68;290;904
705006;;5072544;2024-08-01 22:21:11;completed;Курьер;Екатеринбург;36280;2468;390;34202
705007;206384;5072554;2024-08-01 14:32:03;completed;Курьер;Курган;43924;0;390;44314
705008;203060;5072560;2024-08-01 21:54:49;completed;Курьер;Екатеринбург;112345;13481;590;99454
705009;207682;5072564;2024-08-01 13:41:51;completed;Почта России;Екатеринбург;43345;0;450;43795
705010;203304;5072567;2024-08-01 13:25:24;completed;Почта России;Курган;38990;0;450;39440
705011;208963;5072572;2024-08-01 17:49:39;payment_failed;Курьер;Копейск;27490;0;490;27980
705012;206096;5072573;2024-08-01 12:42:13;payment_failed;Курьер;Копейск;42029;68;390;42351
705013;203529;5072584;2024-08-01 08:34:27;completed;Самовывоз;Челябинск;113790;0;0;113790
705014;204926;5072605;2024-08-01 11:49:56;completed;Самовывоз;Челябинск;28345;3401;0;24944
705015;207201;5072662;2024-08-01 11:27:27;completed;Курьер;Москва;69480;7919;390;61951
705016;206514;5072673;2024-08-01 10:31:50;completed;Курьер;Тюмень;5261;249;590;5602
705017;203700;5072681;2024-08-01 19:25:43;returned;Курьер;Челябинск;73490;0;0;73490
705018;204139;5072692;2024-08-01 12:03:53;payment_failed;Курьер;Миасс;6990;0;490;7480
705019;208543;5072704;2024-08-01 12:58:16;completed;Курьер;Ижевск;119480;749;390;119121
705020;201514;5072726;2024-08-02 11:19:17;completed;СДЭК;Златоуст;47045;3555;690;44180
705021;209643;5072768;2024-08-02 14:08:42;completed;Почта России;Екатеринбург;25912;1782;450;24580
705022;;5072778;2024-08-02 21:12:57;payment_failed;СДЭК;Ижевск;67580;3274;690;64996
705023;206305;5072780;2024-08-02 14:43:55;payment_failed;Курьер;Тюмень;80147;7848;490;72789
705024;201302;5072795;2024-08-02 20:31:51;completed;Курьер;Челябинск;3090;0;290;3380
705025;208433;5072807;2024-08-02 20:17:32;completed;Самовывоз;Челябинск;38547;209;0;38338
705026;206866;5072833;2024-08-02 12:07:56;completed;Курьер;Магнитогорск;22780;2139;390;21031
705027;;5072834;2024-08-02 13:48:13;payment_failed;Курьер;Курган;44347;909;590;44028
705028;201459;5072837;2024-08-02 15:39:15;completed;Курьер;Казань;2567;0;590;3157
705029;201361;5072854;2024-08-02 21:04:28;completed;СДЭК;Миасс;90347;178;490;90659
705030;209658;5072865;2024-08-02 18:44:05;completed;Курьер;Челябинск;29090;0;0;29090
705031;;5072877;2024-08-02 22:29:42;completed;Самовывоз;Екатеринбург;1490;0;0;1490
705032;207223;5072887;2024-08-02 19:49:56;completed;Почта России;Челябинск;797;40;550;1307
705033;;5072891;2024-08-02 16:55:38;completed;Курьер;Копейск;115057;3586;390;111861
705034;207556;5072899;2024-08-02 14:48:58;completed;Самовывоз;Магнитогорск;1368;0;0;1368
705035;205582;5072904;2024-08-02 17:15:53;completed;СДЭК;Уфа;1140;0;390;1530
705036;203354;5072914;2024-08-02 21:37:35;completed;СДЭК;Магнитогорск;41090;0;390;41480
705037;202457;5072929;2024-08-02 19:34:29;payment_failed;Почта России;Челябинск;117657;827;350;117180
705038;204768;5072930;2024-08-02 16:11:02;completed;Самовывоз;Екатеринбург;3990;0;0;3990
705039;201918;5072952;2024-08-02 13:33:13;payment_failed;Курьер;Челябинск;36090;3609;0;32481
705040;208341;5072955;2024-08-02 13:48:16;completed;Курьер;Златоуст;17490;1749;390;16131
705041;202820;5072956;2024-08-02 15:31:33;completed;Самовывоз;Челябинск;29780;500;0;29280
705042;209960;5072972;2024-08-02 10:39:50;completed;Курьер;Москва;18567;1300;390;17657
705043;207240;5072976;2024-08-02 15:43:08;completed;Курьер;Уфа;1566;0;590;2156
705044;202920;5072984;2024-08-02 16:19:10;completed;Самовывоз;Москва;21990;0;0;21990
705045;200788;5073007;2024-08-02 21:20:04;completed;Самовывоз;Челябинск;41335;3499;0;37836
705046;209717;5073012;2024-08-02 23:12:42;completed;Курьер;Челябинск;2345;164;290;2471
705047;201807;5073017;2024-08-02 20:22:04;completed;СДЭК;Санкт-Петербург;64490;7739;590;57341
705048;209829;5073037;2024-08-02 09:13:41;completed;Курьер;Челябинск;26990;0;0;26990
705049;205803;5073050;2024-08-02 14:32:24;completed;Самовывоз;Копейск;2567;0;0;2567
705050;208354;5073055;2024-08-02 22:41:38;completed;Курьер;Челябинск;26490;2649;0;23841
705051;207831;5073074;2024-08-02 22:06:24;completed;Самовывоз;Златоуст;7567;530;0;7037
705052;209317;5073083;2024-08-02 11:10:08;payment_failed;Самовывоз;Тюмень;25377;27;0;25350
705053;205554;5073097;2024-08-02 17:39:21;completed;Курьер;Оренбург;6790;475;390;6705
705054;204578;5073106;2024-08-02 15:36:37;completed;Курьер;Уфа;29567;2070;390;27887
705055;;5073111;2024-08-02 18:05:36;completed;СДЭК;Оренбург;1790;54;590;2326
705056;206899;5073141;2024-08-02 19:34:49;completed;Самовывоз;Миасс;684;34;0;650
705057;206854;5073146;2024-08-03 17:28:57;completed;СДЭК;Самара;42474;0;590;43064
705058;205836;5073153;2024-08-03 17:36:04;completed;Самовывоз;Магнитогорск;22567;0;0;22567
705059;203267;5073154;2024-08-03 09:50:10;payment_failed;Курьер;Самара;22490;2249;390;20631
705060;207347;5073156;2024-08-03 23:30:42;completed;Курьер;Курган;12990;0;490;13480
705061;200332;5073160;2024-08-03 17:58:20;completed;СДЭК;Уфа;900;0;590;1490
705062;209489;5073186;2024-08-03 14:22:52;completed;СДЭК;Тюмень;34790;3479;590;31901
705063;200596;5073213;2024-08-03 19:04:46;completed;Почта России;Златоуст;90090;0;550;90640
705064;206274;5073221;2024-08-03 17:55:43;completed;Курьер;Копейск;129335;11099;590;118826
705065;201481;5073232;2024-08-03 15:51:43;completed;Самовывоз;Челябинск;6490;649;0;5841
705066;206518;5073242;2024-08-03 16:06:10;completed;Самовывоз;Магнитогорск;57090;0;0;57090
705067;203161;5073265;2024-08-03 14:38:01;payment_failed;Самовывоз;Магнитогорск;562;39;0;523
705068;205245;5073270;2024-08-03 18:38:17;completed;Самовывоз;Пермь;6345;317;0;6028
705069;203363;5073293;2024-08-03 22:11:38;cancelled;Самовывоз;Миасс;892;0;0;892
705070;203317;5073295;2024-08-03 22:57:27;completed;СДЭК;Копейск;89990;0;490;90480
705071;;5073326;2024-08-03 17:33:24;returned;Курьер;Челябинск;18567;0;0;18567
705072;204638;5073349;2024-08-03 16:56:51;completed;Курьер;Сургут;56790;0;390;57180
705073;;5073351;2024-08-03 19:54:05;completed;Самовывоз;Тюмень;4567;0;0;4567
705074;209779;5073358;2024-08-03 08:46:05;completed;Курьер;Пермь;52345;0;490;52835
705075;201752;5073365;2024-08-03 18:10:18;completed;Курьер;Самара;44180;3016;490;41654
705076;207717;5073379;2024-08-03 19:33:12;completed;Самовывоз;Нижневартовск;1990;139;0;1851
705077;205263;5073383;2024-08-03 10:58:36;completed;СДЭК;Екатеринбург;56490;0;590;57080
705078;208639;5073387;2024-08-03 22:48:03;completed;Курьер;Оренбург;29090;873;490;28707
705079;209816;5073408;2024-08-03 20:08:15;completed;Курьер;Екатеринбург;17490;0;590;18080
705080;205046;5073409;2024-08-03 19:41:10;completed;СДЭК;Челябинск;25780;0;390;26170
705081;206250;5073415;2024-08-03 20:28:27;payment_failed;Курьер;Челябинск;64090;3204;0;60886
705082;208985;5073417;2024-08-03 22:40:39;completed;Самовывоз;Самара;45090;0;0;45090
705083;208847;5073430;2024-08-03 20:42:36;completed;Самовывоз;Копейск;4567;457;0;4110
705084;200576;5073435;2024-08-03 17:04:55;completed;Курьер;Новосибирск;1490;0;590;2080
705085;209969;5073437;2024-08-03 23:08:32;completed;Почта России;Самара;38747;1853;550;37444
705086;202271;5073439;2024-08-03 17:54:26;completed;Курьер;Копейск;2490;124;590;2956
705087;204385;5073457;2024-08-03 18:53:49;completed;Самовывоз;Челябинск;12490;0;0;12490
705088;207865;5073483;2024-08-03 19:02:05;payment_failed;Курьер;Уфа;18567;928;590;18229
705089;;5073489;2024-08-03 21:01:44;payment_failed;СДЭК;Миасс;4790;479;590;4901
705090;207678;5073523;2024-08-03 14:20:46;completed;Почта России;Челябинск;38345;1917;550;36978
705091;205430;5073524;2024-08-03 16:54:04;payment_failed;Почта России;Москва;86480;1199;350;85631
705092;209513;5073531;2024-08-03 20:25:52;completed;Курьер;Челябинск;2090;146;290;2234
705093;202141;5073557;2024-08-03 11:26:36;payment_failed;СДЭК;Екатеринбург;6090;304;390;6176
705094;204461;5073571;2024-08-03 23:43:02;cancelled;Курьер;Миасс;9345;467;590;9468
705095;;5073594;2024-08-03 08:24:55;payment_failed;Курьер;Челябинск;1122;135;290;1277
705096;205481;5073610;2024-08-04 19:03:25;completed;Самовывоз;Магнитогорск;19490;0;0;19490
705097;202967;5073625;2024-08-04 16:39:37;completed;СДЭК;Копейск;11345;0;690;12035
705098;;5073627;2024-08-04 17:53:23;payment_failed;Курьер;Миасс;3567;0;590;4157
705099;205949;5073665;2024-08-04 10:34:21;completed;Самовывоз;Пермь;567;28;0;539
705100;208052;5073669;2024-08-04 14:53:28;completed;Почта России;Челябинск;27226;0;450;27676
705101;;5073670;2024-08-04 14:10:44;payment_failed;Курьер;Челябинск;36690;161;0;36529
705102;207901;5073676;2024-08-04 12:00:41;completed;Курьер;Миасс;1345;40;590;1895
705103;209323;5073698;2024-08-04 16:24:53;completed;Курьер;Уфа;109580;1215;490;108855
705104;204987;5073705;2024-08-04 12:59:09;completed;Курьер;Магнитогорск;1790;90;390;2090
705105;203248;5073718;2024-08-04 18:12:27;completed;Курьер;Оренбург;6567;0;490;7057
705106;207199;5073741;2024-08-04 21:59:43;completed;СДЭК;Миасс;13990;0;690;14680
705107;206117;5073743;2024-08-04 18:22:20;completed;Курьер;Челябинск;1090;0;290;1380
705108;;5073760;2024-08-04 11:49:13;completed;СДЭК;Миасс;18790;0;590;19380
705109;200494;5073782;2024-08-04 17:28:40;completed;Самовывоз;Копейск;2090;209;0;1881
705110;209651;5073788;2024-08-04 17:43:44;completed;Курьер;Екатеринбург;29345;0;590;29935
705111;209463;5073796;2024-08-04 13:25:01;payment_failed;Курьер;Уфа;73774;0;490;74264
705112;;5073809;2024-08-04 22:42:21;payment_failed;Курьер;Челябинск;26790;0;0;26790
705113;201831;5073813;2024-08-04 11:55:13;payment_failed;СДЭК;Челябинск;58280;149;690;58821
705114;200534;5073818;2024-08-04 20:44:10;completed;Курьер;Тюмень;22790;0;390;23180
705115;207023;5073827;2024-08-04 10:38:57;completed;Курьер;Челябинск;889;89;290;1090
705116;209737;5073841;2024-08-04 18:07:42;completed;Курьер;Сургут;6345;317;490;6518
705117;205946;5073891;2024-08-04 12:33:25;completed;Самовывоз;Челябинск;1146;0;0;1146
705118;;5073894;2024-08-04 17:44:18;completed;СДЭК;Самара;11090;776;590;10904
705119;;5073897;2024-08-04 19:16:53;completed;СДЭК;Самара;1345;0;690;2035
705120;203038;5073905;2024-08-04 18:36:36;completed;Курьер;Копейск;37490;2624;390;35256
705121;;5073922;2024-08-04 23:04:08;completed;Самовывоз;Челябинск;27990;0;0;27990
705122;205488;5073981;2024-08-04 12:42:01;completed;Самовывоз;Челябинск;105880;4254;0;101626
705123;207842;5073984;2024-08-04 18:21:43;payment_failed;Курьер;Магнитогорск;82490;4124;390;78756
705124;201921;5073987;2024-08-04 18:30:20;completed;Курьер;Курган;685;48;390;1027
705125;201116;5074048;2024-08-05 13:49:30;payment_failed;Курьер;Москва;1090;0;390;1480
705126;207067;5074082;2024-08-05 11:39:44;completed;СДЭК;Уфа;8135;160;590;8565
705127;203919;5074130;2024-08-05 09:47:00;completed;Курьер;Новосибирск;36990;2589;590;34991
705128;;5074137;2024-08-05 15:58:28;completed;Самовывоз;Миасс;42557;1150;0;41407
705129;200569;5074145;2024-08-05 14:22:52;completed;Самовывоз;Челябинск;1345;0;0;1345
705130;204225;5074179;2024-08-05 22:58:47;cancelled;СДЭК;Миасс;567;28;590;1129
705131;200368;5074204;2024-08-05 19:49:50;completed;Курьер;Челябинск;9980;0;0;9980
705132;202096;5074213;2024-08-05 19:08:04;completed;Курьер;Екатеринбург;6567;328;390;6629
705133;208739;5074214;2024-08-05 17:39:21;completed;Курьер;Челябинск;21780;125;0;21655
705134;206121;5074231;2024-08-05 21:56:47;completed;СДЭК;Челябинск;697;0;590;1287
705135;203149;5074251;2024-08-05 12:22:42;completed;Почта России;Магнитогорск;84790;4240;550;81100
705136;207849;5074259;2024-08-05 16:48:09;payment_failed;Курьер;Москва;19567;0;390;19957
705137;207966;5074300;2024-08-05 21:17:42;completed;СДЭК;Челябинск;2567;180;690;3077
705138;205727;5074313;2024-08-05 10:35:32;completed;Самовывоз;Магнитогорск;24090;723;0;23367
705139;205687;5074315;2024-08-05 18:04:38;completed;Курьер;Челябинск;26790;0;0;26790
705140;208902;5074317;2024-08-05 16:13:56;completed;Самовывоз;Самара;8790;0;0;8790
705141;209312;5074334;2024-08-05 17:49:21;completed;Самовывоз;Миасс;1790;215;0;1575
705142;200642;5074351;2024-08-05 17:02:08;completed;Почта России;Магнитогорск;36345;1817;550;35078
705143;202741;5074363;2024-08-05 20:45:20;completed;Курьер;Челябинск;42790;2140;0;40650
705144;205208;5074404;2024-08-05 20:05:29;completed;СДЭК;Казань;89225;9858;690;80057
705145;203657;5074415;2024-08-05 12:08:49;completed;СДЭК;Челябинск;17345;2081;390;15654
705146;203985;5074423;2024-08-05 21:23:15;completed;Самовывоз;Челябинск;13567;950;0;12617
705147;202122;5074424;2024-08-05 18:58:55;payment_failed;Почта России;Челябинск;1090;0;550;1640
705148;208941;5074427;2024-08-05 12:33:56;payment_failed;СДЭК;Челябинск;567;68;390;889
705149;206650;5074430;2024-08-05 14:56:12;completed;Самовывоз;Челябинск;1790;90;0;1700
