session_id;session_start;customer_id;city;device_type;channel;campaign_id;landing_category;product_views;add_to_cart;checkout_started;order_id;purchase_completed
5083006;2024-08-27 20:50:36;208224;Казань;mobile;Yandex Ads;YA_BRAND;Товары для дома и офиса;2;0;0;;0
5083007;2024-08-27 13:53:18;202881;Магнитогорск;mobile;Organic;;Аудиотехника;7;1;1;705684;0
5083008;2024-08-27 11:17:01;204532;Уфа;tablet;Direct;;Компьютеры и планшеты;2;0;0;;0
5083009;2024-08-27 11:02:27;209598;Челябинск;desktop;Direct;;Аксессуары;1;0;0;;0
5083010;2024-08-27 16:59:53;;Челябинск;mobile;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083011;2024-08-27 20:12:50;203171;Нижневартовск;mobile;VK Ads;VK_SUMMER;Товары для дома и офиса;3;0;0;;0
5083012;2024-08-27 11:56:46;205138;Челябинск;tablet;Organic;;Смартфоны;3;0;0;;0
5083013;2024-08-27 19:04:40;203436;Копейск;mobile;Organic;;Аксессуары;2;0;0;;0
5083014;2024-08-27 18:39:12;209595;Челябинск;desktop;Direct;;Аудиотехника;5;0;0;;0
5083015;2024-08-27 19:04:50;200379;Москва;mobile;Organic;;Смарт-часы и браслеты;6;0;0;;0
5083016;2024-08-27 21:11:19;;Оренбург;desktop;VK Ads;VK_RETARGET;Смартфоны;8;0;0;;0
5083017;2024-08-27 17:09:44;200714;Челябинск;mobile;Organic;;Аксессуары;3;0;0;;0
5083018;2024-08-27 14:11:04;205423;Челябинск;mobile;Organic;;Смартфоны;4;0;0;;0
5083019;2024-08-27 18:59:39;207063;Екатеринбург;mobile;Email;;Телевизоры и игровые приставки;1;0;0;;0
5083020;2024-08-27 11:49:29;;Челябинск;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;6;1;1;;0
5083021;2024-08-27 09:34:21;207561;Златоуст;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;6;0;0;;0
5083022;2024-08-27 13:04:31;200413;Курган;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5083023;2024-08-27 18:05:11;202453;Златоуст;mobile;Direct;;Товары для дома и офиса;7;1;1;705685;1
5083024;2024-08-27 15:20:49;208167;Пермь;mobile;Organic;;Компьютеры и планшеты;4;0;0;;0
5083025;2024-08-27 19:49:06;200884;Москва;mobile;Organic;;Смарт-часы и браслеты;5;0;0;;0
5083026;2024-08-27 16:23:07;209541;Челябинск;desktop;Yandex Ads;YA_BRAND;Аксессуары;2;1;0;;0
5083027;2024-08-27 14:57:53;;Новосибирск;mobile;Organic;;Товары для дома и офиса;3;0;0;;0
5083028;2024-08-27 10:40:13;209529;Ижевск;mobile;Organic;;Аксессуары;5;1;1;705686;1
5083029;2024-08-27 13:39:19;203885;Магнитогорск;mobile;Telegram;TG_LOCAL;Смарт-часы и браслеты;5;0;0;;0
5083030;2024-08-27 22:38:17;;Челябинск;mobile;Yandex Ads;YA_BRAND;Смартфоны;6;0;0;;0
5083031;2024-08-27 18:04:03;201919;Пермь;mobile;Organic;;Смартфоны;4;0;0;;0
5083032;2024-08-27 15:32:25;204245;Челябинск;desktop;Organic;;Смартфоны;3;0;0;;0
5083033;2024-08-27 18:32:50;202502;Челябинск;desktop;Organic;;Смартфоны;3;0;0;;0
5083034;2024-08-27 13:39:22;;Пермь;desktop;Email;;Смарт-часы и браслеты;2;0;0;;0
5083035;2024-08-27 22:26:24;201049;Златоуст;mobile;Direct;;Аудиотехника;2;0;0;;0
5083036;2024-08-27 16:55:06;208747;Екатеринбург;mobile;Organic;;Смарт-часы и браслеты;4;0;0;;0
5083037;2024-08-27 13:40:17;;Москва;mobile;VK Ads;VK_SUMMER;Аудиотехника;3;0;0;;0
5083038;2024-08-27 18:13:01;206500;Санкт-Петербург;mobile;Direct;;Аудиотехника;1;0;0;;0
5083039;2024-08-27 17:47:11;204813;Пермь;mobile;Organic;;Аудиотехника;5;1;1;705687;1
5083040;2024-08-27 23:37:08;207247;Екатеринбург;desktop;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;4;0;0;;0
5083041;2024-08-27 13:17:34;203654;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;6;1;1;705688;1
5083042;2024-08-27 16:00:59;203609;Уфа;mobile;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083043;2024-08-27 12:12:14;203025;Оренбург;desktop;Direct;;Аудиотехника;3;0;0;;0
5083044;2024-08-27 13:15:43;;Курган;desktop;VK Ads;VK_RETARGET;Товары для дома и офиса;7;0;0;;0
5083045;2024-08-27 11:45:28;202824;Челябинск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;4;0;0;;0
5083046;2024-08-27 11:07:00;207460;Челябинск;desktop;Yandex Ads;YA_BRAND;Товары для дома и офиса;4;0;0;;0
5083047;2024-08-27 10:02:36;202452;Москва;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;5;1;1;705689;0
5083048;2024-08-27 16:33:17;201603;Курган;mobile;Organic;;Товары для дома и офиса;2;0;0;;0
5083049;2024-08-27 22:47:42;204364;Челябинск;mobile;Telegram;TG_LOCAL;Компьютеры и планшеты;6;0;0;;0
5083050;2024-08-27 14:44:54;;Златоуст;desktop;Organic;;Смартфоны;1;0;0;;0
5083051;2024-08-27 21:53:24;200955;Тюмень;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;6;0;0;;0
5083052;2024-08-27 17:03:04;206947;Тюмень;mobile;VK Ads;VK_SUMMER;Смарт-часы и браслеты;4;0;0;;0
5083053;2024-08-27 12:54:34;;Екатеринбург;desktop;VK Ads;VK_RETARGET;Смарт-часы и браслеты;1;0;0;;0
5083054;2024-08-27 12:53:47;200091;Копейск;tablet;Organic;;Смартфоны;3;0;0;;0
5083055;2024-08-27 22:16:48;202976;Челябинск;desktop;VK Ads;VK_SUMMER;Аксессуары;3;0;0;;0
5083056;2024-08-27 14:06:34;204518;Копейск;mobile;VK Ads;VK_RETARGET;Смартфоны;5;0;0;;0
5083057;2024-08-27 15:27:19;201442;Миасс;mobile;VK Ads;VK_RETARGET;Телевизоры и игровые приставки;2;0;0;;0
5083058;2024-08-27 16:58:13;209492;Екатеринбург;mobile;Direct;;Смарт-часы и браслеты;1;0;0;;0
5083059;2024-08-27 20:07:42;209185;Златоуст;desktop;Direct;;Смартфоны;4;0;0;;0
5083060;2024-08-27 15:14:26;208150;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;1;0;0;;0
5083061;2024-08-27 13:43:51;;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;7;0;0;;0
5083062;2024-08-27 11:43:36;;Миасс;mobile;VK Ads;VK_SUMMER;Смартфоны;3;0;0;;0
5083063;2024-08-27 18:19:18;206518;Магнитогорск;mobile;Telegram;TG_LOCAL;Аксессуары;3;0;0;;0
5083064;2024-08-27 19:53:39;206938;Копейск;mobile;Organic;;Смарт-часы и браслеты;5;0;0;;0
5083065;2024-08-27 18:02:31;205022;Челябинск;mobile;Telegram;TG_LOCAL;Аксессуары;3;0;0;;0
5083066;2024-08-27 10:05:20;200750;Уфа;mobile;VK Ads;VK_SUMMER;Аудиотехника;3;0;0;;0
5083067;2024-08-27 15:01:56;202944;Миасс;mobile;Direct;;Компьютеры и планшеты;4;0;0;;0
5083068;2024-08-27 21:49:51;208927;Челябинск;desktop;Organic;;Аксессуары;1;1;1;705690;1
5083069;2024-08-27 17:56:20;201170;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;7;0;0;;0
5083070;2024-08-27 15:56:18;206461;Челябинск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;2;0;0;;0
5083071;2024-08-27 15:14:25;201663;Челябинск;mobile;Organic;;Телевизоры и игровые приставки;10;0;0;;0
5083072;2024-08-27 19:42:53;204528;Челябинск;mobile;VK Ads;VK_RETARGET;Аксессуары;8;0;0;;0
5083073;2024-08-27 17:35:59;200024;Челябинск;mobile;Direct;;Товары для дома и офиса;3;0;0;;0
5083074;2024-08-27 17:23:02;;Пермь;mobile;Organic;;Товары для дома и офиса;4;0;0;;0
5083075;2024-08-27 20:44:58;205638;Екатеринбург;desktop;Organic;;Аксессуары;4;0;0;;0
5083076;2024-08-27 19:22:43;207270;Екатеринбург;mobile;Direct;;Аксессуары;5;0;0;;0
5083077;2024-08-27 17:47:21;207521;Уфа;mobile;Organic;;Телевизоры и игровые приставки;6;1;1;;0
5083078;2024-08-27 18:02:51;207523;Уфа;mobile;Organic;;Смартфоны;4;0;0;;0
5083079;2024-08-27 23:07:37;200524;Златоуст;desktop;Direct;;Смартфоны;4;0;0;;0
5083080;2024-08-27 17:42:03;208117;Челябинск;mobile;Referral;;Компьютеры и планшеты;5;0;0;;0
5083081;2024-08-27 17:36:43;208771;Копейск;mobile;Direct;;Смартфоны;5;0;0;;0
5083082;2024-08-27 22:25:10;;Москва;desktop;Yandex Ads;YA_BRAND;Смартфоны;6;0;0;;0
5083083;2024-08-27 20:08:08;205317;Санкт-Петербург;mobile;Direct;;Компьютеры и планшеты;2;0;0;;0
5083084;2024-08-27 13:30:21;209611;Пермь;desktop;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;4;0;0;;0
5083085;2024-08-27 14:00:15;206991;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;6;0;0;;0
5083086;2024-08-27 14:29:37;209949;Миасс;tablet;Organic;;Аудиотехника;3;0;0;;0
5083087;2024-08-27 14:31:02;207070;Нижневартовск;desktop;VK Ads;VK_SUMMER;Смартфоны;4;0;0;;0
5083088;2024-08-27 15:29:52;202527;Екатеринбург;desktop;Telegram;TG_LOCAL;Смарт-часы и браслеты;4;0;0;;0
5083089;2024-08-27 23:28:58;206856;Уфа;mobile;Organic;;Аксессуары;3;0;0;;0
5083090;2024-08-27 15:09:31;209842;Тюмень;mobile;Organic;;Смартфоны;3;1;0;;0
5083091;2024-08-27 22:41:52;206702;Екатеринбург;mobile;Organic;;Аудиотехника;3;0;0;;0
5083092;2024-08-27 11:23:34;204789;Курган;tablet;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083093;2024-08-27 20:42:22;;Москва;mobile;Email;;Аксессуары;2;0;0;;0
5083094;2024-08-27 18:06:27;200188;Пермь;mobile;Email;;Аксессуары;4;0;0;;0
5083095;2024-08-27 16:08:03;202124;Челябинск;desktop;Organic;;Аксессуары;7;0;0;;0
5083096;2024-08-27 15:50:58;205081;Уфа;mobile;Organic;;Телевизоры и игровые приставки;6;0;0;;0
5083097;2024-08-27 10:22:17;208185;Уфа;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;5;1;1;705691;1
5083098;2024-08-27 10:40:30;203155;Москва;mobile;Organic;;Аксессуары;7;1;0;;0
5083099;2024-08-27 21:47:21;207161;Сургут;desktop;Email;;Аудиотехника;2;0;0;;0
5083100;2024-08-27 21:48:08;207022;Челябинск;desktop;Organic;;Аксессуары;3;0;0;;0
5083101;2024-08-27 21:50:42;;Миасс;mobile;VK Ads;VK_SUMMER;Аксессуары;2;0;0;;0
5083102;2024-08-27 14:31:50;;Нижневартовск;desktop;Organic;;Аудиотехника;3;0;0;;0
5083103;2024-08-27 16:15:08;204581;Екатеринбург;desktop;Organic;;Смартфоны;8;0;0;;0
5083104;2024-08-27 09:57:12;203798;Курган;mobile;VK Ads;VK_SUMMER;Аксессуары;3;1;0;;0
5083105;2024-08-27 19:11:06;209325;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5083106;2024-08-27 18:19:29;204595;Екатеринбург;desktop;VK Ads;VK_SUMMER;Аксессуары;3;0;0;;0
5083107;2024-08-27 11:09:41;204237;Казань;mobile;VK Ads;VK_SUMMER;Аудиотехника;4;0;0;;0
5083108;2024-08-27 14:10:51;201958;Москва;mobile;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5083109;2024-08-27 17:54:52;209856;Миасс;mobile;Referral;;Смартфоны;3;0;0;;0
5083110;2024-08-27 13:09:52;205242;Самара;mobile;VK Ads;VK_SUMMER;Смартфоны;1;0;0;;0
5083111;2024-08-27 19:51:18;209864;Санкт-Петербург;mobile;Email;;Смартфоны;4;0;0;;0
5083112;2024-08-27 23:07:58;;Екатеринбург;mobile;Direct;;Аудиотехника;1;0;0;;0
5083113;2024-08-27 10:43:03;201719;Копейск;desktop;Organic;;Смартфоны;4;0;0;;0
5083114;2024-08-27 14:18:08;209390;Челябинск;desktop;VK Ads;VK_SUMMER;Аксессуары;2;0;0;;0
5083115;2024-08-27 10:16:05;205671;Копейск;desktop;Email;;Смартфоны;5;0;0;;0
5083116;2024-08-27 19:13:56;;Магнитогорск;mobile;Referral;;Аудиотехника;6;0;0;;0
5083117;2024-08-27 21:27:19;203075;Челябинск;tablet;Direct;;Смарт-часы и браслеты;3;0;0;;0
5083118;2024-08-27 13:17:05;205142;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;1;0;0;;0
5083119;2024-08-27 14:40:41;203004;Челябинск;mobile;Direct;;Телевизоры и игровые приставки;4;0;0;;0
5083120;2024-08-27 08:53:21;202549;Ижевск;mobile;VK Ads;VK_SUMMER;Аудиотехника;6;0;0;;0
5083121;2024-08-27 12:28:39;206642;Казань;desktop;Organic;;Аудиотехника;4;0;0;;0
5083122;2024-08-27 20:14:57;207730;Ижевск;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;1;0;0;;0
5083123;2024-08-27 17:28:56;;Копейск;mobile;VK Ads;VK_SUMMER;Товары для дома и офиса;1;0;0;;0
5083124;2024-08-27 19:44:29;;Москва;tablet;Organic;;Смартфоны;4;0;0;;0
5083125;2024-08-27 11:07:54;206188;Миасс;desktop;Organic;;Телевизоры и игровые приставки;6;1;1;705692;1
5083126;2024-08-27 14:02:14;208741;Москва;desktop;Organic;;Аудиотехника;4;0;0;;0
5083127;2024-08-27 13:32:56;;Челябинск;tablet;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;4;0;0;;0
5083128;2024-08-27 11:13:51;;Оренбург;desktop;Organic;;Аудиотехника;4;0;0;;0
5083129;2024-08-27 16:00:49;205787;Новосибирск;mobile;Organic;;Аксессуары;2;0;0;;0
5083130;2024-08-27 15:29:33;;Тюмень;mobile;VK Ads;VK_SUMMER;Аудиотехника;4;0;0;;0
5083131;2024-08-27 21:26:54;202819;Миасс;desktop;Organic;;Смарт-часы и браслеты;2;0;0;;0
5083132;2024-08-27 19:56:08;208859;Уфа;mobile;Organic;;Аксессуары;1;0;0;;0
5083133;2024-08-27 10:26:21;206860;Москва;mobile;Telegram;TG_LOCAL;Смартфоны;2;0;0;;0
5083134;2024-08-27 18:28:54;207123;Копейск;mobile;VK Ads;VK_SUMMER;Аудиотехника;3;0;0;;0
5083135;2024-08-27 21:37:25;;Тюмень;mobile;VK Ads;VK_SUMMER;Аксессуары;3;0;0;;0
5083136;2024-08-27 09:16:29;208983;Челябинск;mobile;Direct;;Смартфоны;2;0;0;;0
5083137;2024-08-27 19:02:39;;Челябинск;mobile;Organic;;Смартфоны;5;0;0;;0
5083138;2024-08-27 11:45:31;207829;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Смартфоны;5;0;0;;0
5083139;2024-08-27 11:32:01;202874;Пермь;mobile;Organic;;Аксессуары;7;0;0;;0
5083140;2024-08-27 20:48:09;;Миасс;desktop;Organic;;Товары для дома и офиса;3;0;0;;0
5083141;2024-08-27 21:52:01;;Челябинск;mobile;Organic;;Смартфоны;3;0;0;;0
5083142;2024-08-27 13:49:46;;Челябинск;tablet;VK Ads;VK_RETARGET;Товары для дома и офиса;3;0;0;;0
5083143;2024-08-27 11:34:04;;Копейск;desktop;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5083144;2024-08-27 15:45:30;205453;Самара;desktop;Organic;;Смарт-часы и браслеты;5;0;0;;0
5083145;2024-08-27 14:12:31;201656;Москва;mobile;Organic;;Аксессуары;7;0;0;;0
5083146;2024-08-27 21:16:52;205558;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;2;0;0;;0
5083147;2024-08-27 17:23:46;;Челябинск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5083148;2024-08-27 12:11:51;208399;Курган;desktop;Email;;Телевизоры и игровые приставки;2;1;0;;0
5083149;2024-08-27 13:09:02;203109;Оренбург;mobile;Organic;;Смартфоны;3;0;0;;0
5083150;2024-08-27 15:30:25;207768;Челябинск;mobile;Organic;;Компьютеры и планшеты;3;0;0;;0
5083151;2024-08-27 14:58:39;;Екатеринбург;mobile;Organic;;Аксессуары;4;0;0;;0
5083152;2024-08-27 20:38:38;203669;Златоуст;desktop;Direct;;Смартфоны;4;0;0;;0
5083153;2024-08-27 17:43:19;201206;Пермь;mobile;Organic;;Смартфоны;4;0;0;;0
5083154;2024-08-27 22:36:15;202330;Магнитогорск;mobile;VK Ads;VK_SUMMER;Смартфоны;2;0;0;;0
5083155;2024-08-27 12:00:11;;Ижевск;mobile;VK Ads;VK_SUMMER;Аксессуары;1;0;0;;0
5083156;2024-08-27 16:46:56;205940;Челябинск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;4;0;0;;0
5083157;2024-08-27 12:23:47;201021;Челябинск;tablet;VK Ads;VK_SUMMER;Телевизоры и игровые приставки;3;0;0;;0
5083158;2024-08-27 21:06:18;207843;Казань;desktop;Direct;;Аксессуары;3;0;0;;0
5083159;2024-08-27 08:43:09;207797;Тюмень;mobile;Organic;;Компьютеры и планшеты;6;0;0;;0
5083160;2024-08-27 17:40:18;207644;Москва;mobile;Organic;;Аксессуары;3;0;0;;0
5083161;2024-08-27 21:51:15;209768;Миасс;mobile;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;3;0;0;;0
5083162;2024-08-27 11:04:42;200470;Челябинск;mobile;Referral;;Товары для дома и офиса;5;0;0;;0
5083163;2024-08-27 22:27:58;208516;Оренбург;mobile;Direct;;Телевизоры и игровые приставки;2;0;0;;0
5083164;2024-08-27 15:18:28;;Челябинск;mobile;VK Ads;VK_SUMMER;Смартфоны;5;0;0;;0
5083165;2024-08-27 17:56:53;206419;Оренбург;desktop;VK Ads;VK_SUMMER;Аксессуары;2;0;0;;0
5083166;2024-08-27 18:44:29;201958;Москва;mobile;Direct;;Аудиотехника;3;0;0;;0
5083167;2024-08-27 20:00:49;;Копейск;tablet;Organic;;Аудиотехника;5;0;0;;0
5083168;2024-08-27 20:43:37;204581;Екатеринбург;mobile;Yandex Ads;YA_BRAND;Аудиотехника;3;0;0;;0
5083169;2024-08-27 11:22:20;208578;Ижевск;tablet;Direct;;Смартфоны;7;0;0;;0
5083170;2024-08-27 15:28:44;204101;Магнитогорск;desktop;Organic;;Аксессуары;5;0;0;;0
5083171;2024-08-27 21:04:32;204882;Челябинск;desktop;Email;;Товары для дома и офиса;3;1;0;;0
5083172;2024-08-27 14:23:47;;Курган;mobile;VK Ads;VK_SUMMER;Товары для дома и офиса;1;0;0;;0
5083173;2024-08-27 12:14:51;206907;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;5;0;0;;0
5083174;2024-08-27 12:32:13;204940;Миасс;mobile;Direct;;Телевизоры и игровые приставки;2;0;0;;0
5083175;2024-08-27 11:05:46;;Миасс;desktop;Direct;;Компьютеры и планшеты;2;0;0;;0
5083176;2024-08-27 18:48:52;209247;Златоуст;mobile;VK Ads;VK_RETARGET;Телевизоры и игровые приставки;4;0;0;;0
5083177;2024-08-27 15:56:53;200685;Челябинск;desktop;Email;;Аксессуары;8;0;0;;0
5083178;2024-08-27 21:15:36;206660;Самара;desktop;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083179;2024-08-27 22:45:54;203745;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;8;1;0;;0
5083180;2024-08-27 17:44:12;203615;Тюмень;mobile;Direct;;Аксессуары;2;0;0;;0
5083181;2024-08-27 13:18:48;207527;Магнитогорск;mobile;Direct;;Аксессуары;7;0;0;;0
5083182;2024-08-27 10:34:30;203020;Миасс;mobile;VK Ads;VK_SUMMER;Аксессуары;1;0;0;;0
5083183;2024-08-27 13:25:38;208785;Челябинск;desktop;Organic;;Аксессуары;8;0;0;;0
5083184;2024-08-27 16:29:38;207470;Магнитогорск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;1;0;0;;0
5083185;2024-08-27 21:52:02;205808;Оренбург;desktop;Direct;;Аксессуары;8;0;0;;0
5083186;2024-08-27 21:51:08;200252;Москва;mobile;Direct;;Аксессуары;4;0;0;;0
5083187;2024-08-27 14:04:48;202816;Челябинск;mobile;Organic;;Смартфоны;6;0;0;;0
5083188;2024-08-27 16:13:28;203758;Челябинск;mobile;Organic;;Аксессуары;4;0;0;;0
5083189;2024-08-27 21:13:20;207553;Тюмень;mobile;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083190;2024-08-27 17:32:55;204348;Курган;mobile;Direct;;Смартфоны;8;0;0;;0
5083191;2024-08-27 18:45:52;205907;Копейск;mobile;Organic;;Смарт-часы и браслеты;6;0;0;;0
5083192;2024-08-27 18:55:27;209043;Златоуст;desktop;Telegram;TG_LOCAL;Аудиотехника;6;0;0;;0
5083193;2024-08-27 16:57:54;209907;Уфа;mobile;Direct;;Аксессуары;2;0;0;;0
5083194;2024-08-27 16:46:51;205081;Уфа;mobile;Direct;;Товары для дома и офиса;7;0;0;;0
5083195;2024-08-27 14:56:25;;Копейск;mobile;VK Ads;VK_RETARGET;Смарт-часы и браслеты;6;0;0;;0
5083196;2024-08-27 17:05:12;201284;Челябинск;mobile;Telegram;TG_LOCAL;Смарт-часы и браслеты;3;0;0;;0
5083197;2024-08-27 09:48:48;207933;Челябинск;mobile;Telegram;TG_LOCAL;Товары для дома и офиса;4;0;0;;0
5083198;2024-08-27 13:14:16;;Челябинск;mobile;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;7;0;0;;0
5083199;2024-08-27 20:33:36;204858;Златоуст;desktop;Direct;;Смартфоны;4;0;0;;0
5083200;2024-08-27 21:02:02;209762;Челябинск;mobile;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;3;1;1;705693;1
5083201;2024-08-27 18:06:03;202137;Копейск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5083202;2024-08-27 21:58:47;202707;Казань;mobile;Direct;;Смартфоны;3;0;0;;0
5083203;2024-08-27 15:10:27;206311;Нижневартовск;desktop;Organic;;Телевизоры и игровые приставки;7;0;0;;0
5083204;2024-08-27 22:28:55;;Челябинск;mobile;VK Ads;VK_SUMMER;Аудиотехника;3;0;0;;0
5083205;2024-08-27 11:00:06;208636;Магнитогорск;desktop;Organic;;Аксессуары;5;0;0;;0
5083206;2024-08-27 23:22:25;204844;Уфа;mobile;Telegram;TG_LOCAL;Телевизоры и игровые приставки;7;0;0;;0
5083207;2024-08-27 15:34:44;;Копейск;mobile;Email;;Аудиотехника;1;0;0;;0
5083208;2024-08-27 15:08:49;203706;Москва;desktop;Organic;;Смарт-часы и браслеты;3;0;0;;0
5083209;2024-08-27 12:13:32;209723;Курган;mobile;Yandex Ads;YA_GENERIC;Смартфоны;3;1;0;;0
5083210;2024-08-27 11:27:28;208842;Екатеринбург;mobile;Organic;;Аудиотехника;6;0;0;;0
5083211;2024-08-27 23:44:51;208337;Челябинск;desktop;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5083212;2024-08-27 18:24:29;202548;Челябинск;mobile;Direct;;Смартфоны;5;0;0;;0
5083213;2024-08-27 20:29:17;209997;Сургут;mobile;VK Ads;VK_SUMMER;Смарт-часы и браслеты;3;0;0;;0
5083214;2024-08-27 08:28:19;209931;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5083215;2024-08-27 09:08:37;206962;Москва;mobile;Organic;;Смартфоны;3;0;0;;0
5083216;2024-08-27 21:59:31;206129;Челябинск;mobile;Referral;;Смартфоны;8;0;0;;0
5083217;2024-08-27 14:17:17;209886;Челябинск;desktop;Telegram;TG_LOCAL;Компьютеры и планшеты;6;0;0;;0
5083218;2024-08-27 18:06:56;207921;Миасс;mobile;Direct;;Аксессуары;7;0;0;;0
5083219;2024-08-27 14:17:00;208374;Челябинск;mobile;VK Ads;VK_SUMMER;Аудиотехника;1;0;0;;0
5083220;2024-08-27 17:42:43;207660;Челябинск;mobile;Organic;;Смартфоны;4;0;0;;0
5083221;2024-08-27 13:13:04;208893;Челябинск;mobile;Direct;;Смартфоны;4;1;1;705694;1
5083222;2024-08-27 18:56:05;209639;Магнитогорск;mobile;VK Ads;VK_SUMMER;Аксессуары;3;0;0;;0
5083223;2024-08-27 14:34:54;201551;Тюмень;desktop;Referral;;Телевизоры и игровые приставки;7;1;1;705695;1
5083224;2024-08-27 16:25:06;201651;Москва;desktop;VK Ads;VK_SUMMER;Аксессуары;2;0;0;;0
5083225;2024-08-27 12:29:08;205630;Новосибирск;mobile;Referral;;Телевизоры и игровые приставки;1;0;0;;0
5083226;2024-08-27 18:49:35;205443;Магнитогорск;mobile;Organic;;Аудиотехника;5;0;0;;0
5083227;2024-08-27 17:25:19;202716;Тюмень;desktop;Direct;;Смарт-часы и браслеты;4;1;0;;0
5083228;2024-08-27 18:08:44;202393;Екатеринбург;mobile;Organic;;Аудиотехника;4;0;0;;0
5083229;2024-08-27 13:35:34;203417;Челябинск;mobile;Referral;;Товары для дома и офиса;4;0;0;;0
5083230;2024-08-27 22:32:30;208597;Сургут;mobile;Telegram;TG_LOCAL;Аксессуары;4;0;0;;0
5083231;2024-08-27 13:51:07;;Миасс;mobile;VK Ads;VK_SUMMER;Смартфоны;2;0;0;;0
5083232;2024-08-27 21:58:34;205846;Ижевск;desktop;Organic;;Смартфоны;5;0;0;;0
5083233;2024-08-27 17:10:38;204637;Магнитогорск;mobile;VK Ads;VK_SUMMER;Смартфоны;5;0;0;;0
5083234;2024-08-27 20:27:24;200533;Оренбург;desktop;Organic;;Компьютеры и планшеты;4;0;0;;0
5083235;2024-08-27 13:38:48;201234;Уфа;mobile;Direct;;Компьютеры и планшеты;4;0;0;;0
5083236;2024-08-27 12:31:41;203989;Копейск;mobile;VK Ads;VK_RETARGET;Смартфоны;1;0;0;;0
5083237;2024-08-27 22:41:07;200976;Миасс;mobile;Yandex Ads;YA_BRAND;Компьютеры и планшеты;7;0;0;;0
5083238;2024-08-27 19:01:34;204745;Копейск;mobile;VK Ads;VK_RETARGET;Смартфоны;5;0;0;;0
5083239;2024-08-27 15:27:54;204818;Пермь;mobile;Direct;;Компьютеры и планшеты;8;0;0;;0
5083240;2024-08-27 18:18:02;207736;Челябинск;desktop;VK Ads;VK_SUMMER;Аксессуары;1;0;0;;0
5083241;2024-08-27 20:50:53;201095;Пермь;mobile;Yandex Ads;YA_GENERIC;Аксессуары;3;0;0;;0
5083242;2024-08-27 22:58:07;205351;Челябинск;mobile;Direct;;Смартфоны;2;1;0;;0
5083243;2024-08-27 15:17:41;;Нижневартовск;desktop;VK Ads;VK_SUMMER;Смарт-часы и браслеты;3;0;0;;0
5083244;2024-08-27 11:27:37;203005;Копейск;mobile;Direct;;Смарт-часы и браслеты;6;0;0;;0
5083245;2024-08-27 17:56:53;207002;Пермь;mobile;Direct;;Смартфоны;7;0;0;;0
5083246;2024-08-27 17:15:47;200527;Москва;mobile;Organic;;Смарт-часы и браслеты;4;0;0;;0
5083247;2024-08-27 20:03:12;;Миасс;desktop;Direct;;Смартфоны;6;0;0;;0
5083248;2024-08-27 20:22:01;;Уфа;mobile;VK Ads;VK_SUMMER;Товары для дома и офиса;4;0;0;;0
5083249;2024-08-27 15:47:41;;Москва;mobile;Organic;;Смартфоны;3;0;0;;0
