order_item_id;order_id;product_id;quantity;unit_price;discount_pct;line_amount
9006052;704742;1059;1;4790;0;4790
9006053;704743;1038;1;41345;5;39278
9006054;704744;1078;1;699;0;699
9006055;704744;1086;1;4990;0;4990
9006056;704745;1087;1;1990;7;1851
9006057;704746;1031;1;18490;0;18490
9006058;704747;1083;1;2490;0;2490
9006059;704748;1032;2;4567;0;9134
9006060;704749;1003;1;82990;10;74691
9006061;704750;1045;1;36990;12;32551
9006062;704751;1027;1;27490;7;25566
9006063;704752;1093;1;571;12;502
9006064;704752;1033;1;90090;3;87387
9006065;704752;1065;1;1567;5;1489
9006066;704753;1042;1;19790;10;17811
9006067;704754;1067;1;18790;3;18226
9006068;704755;1068;1;25490;0;25490
9006069;704756;1088;1;2990;0;2990
9006070;704757;1063;1;3345;0;3345
9006071;704757;1037;1;70345;0;70345
9006072;704758;1025;1;39790;0;39790
9006073;704758;1093;1;562;3;545
9006074;704759;1026;1;43790;3;42476
9006075;704759;1019;1;24345;0;24345
9006076;704760;1022;1;19090;0;19090
9006077;704761;1077;1;883;10;795
9006078;704761;1032;1;4790;0;4790
9006079;704762;1035;1;57090;0;57090
9006080;704763;1067;1;17090;7;15894
9006081;704763;1027;1;28567;0;28567
9006082;704763;1085;1;1090;7;1014
9006083;704764;1008;1;56790;7;52815
9006084;704765;1054;1;24345;0;24345
9006085;704766;1059;1;4990;0;4990
9006086;704766;1024;1;26567;12;23379
9006087;704767;1068;1;24490;5;23266
9006088;704768;1027;1;27345;7;25431
9006089;704768;1080;1;3090;7;2874
9006090;704768;1064;1;1490;0;1490
9006091;704769;1037;1;69345;0;69345
9006092;704770;1044;1;65790;0;65790
9006093;704771;1071;1;7990;7;7431
9006094;704772;1076;1;1567;3;1520
9006095;704773;1075;1;2790;7;2595
9006096;704774;1092;1;700;7;651
9006097;704775;1089;1;1990;0;1990
9006098;704776;1076;1;1345;7;1251
9006099;704777;1071;1;7090;7;6594
9006100;704777;1064;2;1567;12;2758
9006101;704778;1005;1;112090;0;112090
9006102;704778;1092;1;684;5;650
9006103;704779;1079;1;1490;5;1416
9006104;704780;1046;1;34790;0;34790
9006105;704781;1035;1;56567;0;56567
9006106;704782;1059;1;3790;3;3676
9006107;704783;1092;1;694;7;645
9006108;704784;1066;1;11345;5;10778
9006109;704784;1048;1;44345;0;44345
9006110;704785;1088;1;2345;0;2345
9006111;704785;1036;1;65790;5;62500
9006112;704785;1064;1;1345;10;1211
9006113;704786;1069;1;6990;0;6990
9006114;704787;1070;1;13490;0;13490
9006115;704788;1069;1;6567;3;6370
9006116;704789;1078;1;691;0;691
9006117;704790;1008;1;55990;5;53190
9006118;704790;1082;1;3490;5;3316
9006119;704790;1085;2;1490;0;2980
9006120;704791;1074;1;12490;3;12115
9006121;704792;1038;1;41490;12;36511
9006122;704793;1031;1;18345;0;18345
9006123;704793;1081;1;2345;5;2228
9006124;704794;1094;1;2790;3;2706
9006125;704795;1069;1;6790;7;6315
9006126;704796;1081;1;2490;3;2415
9006127;704797;1088;1;3990;0;3990
9006128;704798;1079;1;1090;0;1090
9006129;704799;1021;1;39490;3;38305
9006130;704799;1083;1;2567;0;2567
9006131;704799;1075;2;2345;0;4690
9006132;704800;1058;1;11990;0;11990
9006133;704801;1060;1;10345;0;10345
9006134;704801;1043;1;32490;5;30866
9006135;704802;1093;1;561;10;505
9006136;704803;1084;1;4790;0;4790
9006137;704804;1090;1;1345;0;1345
9006138;704805;1068;1;25990;7;24171
9006139;704805;1069;1;6090;7;5664
9006140;704806;1034;1;110490;0;110490
9006141;704807;1077;1;884;0;884
9006142;704808;1001;1;73567;7;68417
9006143;704809;1069;1;6090;0;6090
9006144;704810;1020;1;38567;5;36639
9006145;704811;1082;1;3345;0;3345
9006146;704811;1018;1;40790;0;40790
9006147;704811;1051;1;27490;12;24191
9006148;704812;1002;1;86790;0;86790
9006149;704812;1088;1;2990;0;2990
9006150;704813;1037;1;70567;5;67039
9006151;704814;1021;1;40345;0;40345
9006152;704815;1017;1;23345;0;23345
9006153;704815;1075;2;2990;10;5382
9006154;704816;1068;1;25990;3;25210
9006155;704817;1094;1;2490;10;2241
9006156;704817;1086;1;4490;3;4355
9006157;704818;1025;1;38090;0;38090
9006158;704819;1007;1;64090;5;60886
9006159;704819;1015;1;21790;0;21790
9006160;704820;1022;1;18990;3;18420
9006161;704821;1032;1;4345;7;4041
9006162;704822;1054;1;24790;3;24046
9006163;704822;1017;1;23490;0;23490
9006164;704823;1091;1;783;3;760
9006165;704824;1021;1;39790;5;37800
9006166;704825;1084;1;4090;0;4090
9006167;704826;1022;1;18790;0;18790
9006168;704827;1025;1;38345;3;37195
9006169;704827;1008;1;56090;0;56090
9006170;704828;1025;1;39990;0;39990
9006171;704829;1042;1;19490;0;19490
9006172;704829;1090;1;1567;0;1567
9006173;704830;1035;1;57345;3;55625
9006174;704830;1030;1;20490;0;20490
9006175;704831;1079;1;1490;7;1386
9006176;704832;1056;1;3790;0;3790
9006177;704833;1056;1;3567;0;3567
9006178;704834;1059;1;4990;0;4990
9006179;704835;1060;1;9567;0;9567
9006180;704836;1073;1;18490;5;17566
9006181;704837;1044;1;64345;7;59841
9006182;704838;1017;1;23490;5;22316
9006183;704839;1027;1;27490;7;25566
9006184;704840;1083;1;2490;7;2316
9006185;704841;1070;1;14990;3;14540
9006186;704842;1055;1;13090;0;13090
9006187;704843;1089;1;1490;0;1490
9006188;704843;1010;1;109790;0;109790
9006189;704843;1071;1;7090;3;6877
9006190;704844;1012;1;34990;10;31491
9006191;704845;1003;1;82567;0;82567
9006192;704845;1088;1;2090;0;2090
9006193;704845;1093;1;571;5;542
9006194;704846;1044;1;65990;0;65990
9006195;704846;1068;1;24090;5;22886
9006196;704846;1025;1;39490;0;39490
9006197;704847;1030;1;19090;5;18136
9006198;704848;1035;1;56490;0;56490
9006199;704848;1073;1;18345;0;18345
9006200;704849;1071;1;7567;10;6810
9006201;704850;1034;1;109345;10;98411
9006202;704850;1020;1;38990;0;38990
9006203;704851;1032;1;4090;7;3804
9006204;704852;1007;1;64490;0;64490
9006205;704853;1092;1;696;7;647
9006206;704853;1090;1;1345;10;1211
9006207;704853;1087;1;1790;7;1665
9006208;704854;1074;1;12490;7;11616
9006209;704854;1019;1;24790;0;24790
9006210;704855;1085;1;1990;0;1990
9006211;704855;1024;1;27090;0;27090
9006212;704856;1046;1;34990;3;33940
9006213;704857;1002;1;85090;7;79134
9006214;704858;1091;1;790;5;750
9006215;704859;1083;1;2490;0;2490
9006216;704860;1079;1;1090;5;1036
9006217;704861;1033;1;89990;0;89990
9006218;704862;1058;1;12090;3;11727
9006219;704862;1009;1;80490;10;72441
9006220;704863;1061;1;3090;5;2936
9006221;704863;1040;1;35090;5;33336
9006222;704864;1094;1;2990;0;2990
9006223;704865;1045;1;37490;12;32991
9006224;704866;1048;1;44990;0;44990
9006225;704867;1094;1;2990;3;2900
9006226;704868;1020;1;37567;7;34937
9006227;704869;1083;1;2090;12;1839
9006228;704870;1009;1;80490;7;74856
9006229;704871;1018;1;39490;5;37516
9006230;704871;1079;1;1567;0;1567
9006231;704872;1068;1;24990;10;22491
9006232;704873;1017;1;23567;0;23567
9006233;704874;1008;1;55490;0;55490
9006234;704875;1072;1;8090;0;8090
9006235;704875;1083;1;2090;0;2090
9006236;704875;1041;1;49490;5;47016
9006237;704876;1094;1;2090;7;1944
9006238;704877;1094;1;2790;0;2790
9006239;704878;1073;1;19567;7;18197
9006240;704879;1030;1;20490;3;19875
9006241;704880;1042;1;19567;7;18197
9006242;704881;1040;1;34345;3;33315
9006243;704882;1065;1;1490;3;1445
9006244;704883;1012;1;34790;7;32355
9006245;704884;1063;1;3790;0;3790
9006246;704885;1030;1;19490;0;19490
9006247;704885;1091;1;784;7;729
9006248;704886;1019;1;24990;0;24990
9006249;704886;1092;1;697;3;676
9006250;704887;1066;1;11567;5;10989
9006251;704888;1078;1;692;3;671
9006252;704888;1081;1;1090;0;1090
9006253;704889;1065;1;1990;0;1990
9006254;704889;1028;1;78990;0;78990
9006255;704890;1022;1;19490;3;18905
9006256;704891;1067;1;17990;10;16191
9006257;704891;1088;1;3345;10;3011
9006258;704892;1040;1;34567;5;32839
9006259;704892;1086;1;4790;7;4455
9006260;704893;1023;1;24567;0;24567
9006261;704894;1078;1;700;0;700
9006262;704895;1024;1;26090;5;24786
9006263;704896;1047;1;33990;5;32290
9006264;704897;1077;1;892;0;892
9006265;704898;1019;1;25990;0;25990
9006266;704898;1079;1;1345;0;1345
9006267;704899;1091;1;785;5;746
9006268;704900;1050;1;6345;0;6345
9006269;704901;1008;1;56790;10;51111
9006270;704902;1028;1;76567;10;68910
9006271;704903;1075;1;2090;3;2027
9006272;704904;1007;1;64790;3;62846
9006273;704904;1075;1;2345;0;2345
9006274;704904;1085;1;1790;12;1575
9006275;704905;1022;1;19090;7;17754
9006276;704906;1012;1;34567;5;32839
9006277;704906;1079;1;1490;10;1341
9006278;704907;1075;1;2090;5;1986
9006279;704907;1089;1;1345;0;1345
9006280;704908;1080;1;3990;0;3990
9006281;704909;1076;1;2345;0;2345
9006282;704910;1001;1;72090;0;72090
9006283;704911;1067;1;17090;3;16577
9006284;704912;1071;1;7990;7;7431
9006285;704913;1017;1;22990;10;20691
9006286;704914;1094;1;2790;0;2790
9006287;704914;1050;1;7345;0;7345
9006288;704914;1077;1;894;0;894
9006289;704915;1091;2;801;10;1442
9006290;704915;1023;1;24567;3;23830
9006291;704915;1088;1;2990;7;2781
9006292;704916;1047;1;32490;12;28591
9006293;704916;1072;1;7990;3;7750
9006294;704917;1061;1;3345;3;3245
9006295;704918;1007;1;64090;0;64090
9006296;704919;1058;1;11567;0;11567
9006297;704920;1017;1;23790;0;23790
9006298;704921;1012;1;35345;0;35345
9006299;704922;1046;1;34090;0;34090
9006300;704923;1047;1;33567;0;33567
9006301;704924;1072;1;7567;0;7567
9006302;704924;1065;1;1567;0;1567
9006303;704925;1076;1;1790;10;1611
9006304;704925;1056;1;3345;0;3345
9006305;704926;1049;1;52345;3;50775
9006306;704927;1080;1;3990;5;3790
9006307;704928;1023;1;25567;7;23777
9006308;704929;1073;1;19990;10;17991
9006309;704930;1017;1;23345;5;22178
9006310;704931;1036;1;65345;0;65345
9006311;704932;1071;1;7790;0;7790
9006312;704933;1056;1;3990;3;3870
9006313;704934;1086;1;4490;7;4176
9006314;704934;1017;1;22567;7;20987
9006315;704935;1066;1;12990;12;11431
9006316;704935;1077;1;878;12;773
9006317;704936;1072;1;8490;0;8490
9006318;704937;1032;1;4490;0;4490
9006319;704938;1028;1;78790;12;69335
9006320;704939;1011;1;42567;3;41290
9006321;704940;1069;1;6790;7;6315
9006322;704940;1080;1;3990;7;3711
9006323;704941;1018;1;39345;0;39345
9006324;704942;1019;1;24345;0;24345
9006325;704943;1016;1;35490;3;34425
9006326;704944;1045;1;36567;0;36567
9006327;704945;1019;1;24790;5;23550
9006328;704945;1084;1;5790;7;5385
9006329;704946;1085;1;1990;0;1990
9006330;704947;1045;1;37990;7;35331
9006331;704948;1066;1;12567;0;12567
9006332;704949;1036;1;65990;0;65990
9006333;704950;1072;1;8567;10;7710
9006334;704950;1081;1;2790;0;2790
9006335;704951;1022;1;19490;5;18516
9006336;704952;1061;1;3990;0;3990
9006337;704953;1071;1;7345;0;7345
9006338;704954;1032;1;4090;0;4090
9006339;704955;1044;1;64790;10;58311
9006340;704956;1015;1;21990;3;21330
9006341;704957;1087;1;1090;3;1057
9006342;704958;1017;1;22090;3;21427
9006343;704959;1074;1;12790;5;12150
9006344;704959;1048;1;45790;0;45790
9006345;704960;1069;1;6490;5;6166
9006346;704961;1050;1;6990;10;6291
9006347;704962;1042;1;19567;0;19567
9006348;704962;1015;1;21567;3;20920
9006349;704962;1076;1;2345;7;2181
9006350;704963;1031;1;18490;3;17935
9006351;704964;1025;1;39490;5;37516
9006352;704965;1031;1;18090;5;17186
9006353;704965;1074;1;11490;0;11490
9006354;704966;1040;1;34345;3;33315
9006355;704967;1075;1;2990;0;2990
9006356;704968;1083;1;2090;0;2090
9006357;704968;1074;1;12345;3;11975
9006358;704968;1043;1;32567;3;31590
9006359;704969;1035;1;56345;7;52401
9006360;704970;1029;1;27090;0;27090
9006361;704971;1006;1;127490;12;112191
9006362;704972;1094;1;2345;10;2111
9006363;704973;1039;1;68990;0;68990
9006364;704974;1070;1;13790;3;13376
9006365;704975;1081;1;1090;0;1090
9006366;704976;1001;1;73990;0;73990
9006367;704977;1081;1;2990;7;2781
9006368;704977;1014;1;29090;0;29090
9006369;704978;1054;1;25345;0;25345
9006370;704979;1052;1;39345;0;39345
9006371;704980;1094;1;2490;0;2490
9006372;704981;1091;1;791;0;791
9006373;704982;1081;1;1990;5;1890
9006374;704982;1017;1;23090;0;23090
9006375;704983;1049;1;52990;5;50340
9006376;704984;1027;1;28990;12;25511
9006377;704985;1032;2;4490;0;8980
9006378;704986;1092;1;688;0;688
9006379;704986;1050;1;6345;0;6345
9006380;704986;1083;1;2790;12;2455
9006381;704987;1014;1;28567;0;28567
9006382;704987;1091;1;782;0;782
9006383;704988;1073;1;18990;3;18420
9006384;704988;1015;1;21490;0;21490
9006385;704989;1048;1;44490;12;39151
9006386;704990;1028;1;76345;0;76345
9006387;704990;1044;1;65567;0;65567
9006388;704991;1091;2;791;10;1424
9006389;704992;1061;1;3490;3;3385
9006390;704992;1036;1;64990;0;64990
9006391;704993;1068;1;24990;10;22491
9006392;704994;1005;1;111345;3;108005
9006393;704995;1060;1;10990;10;9891
9006394;704996;1084;1;5490;5;5216
9006395;704997;1085;1;1990;10;1791
9006396;704998;1056;1;3345;0;3345
9006397;704998;1077;1;880;0;880
9006398;704999;1088;1;2490;3;2415
9006399;705000;1030;1;20790;0;20790
9006400;705001;1003;1;82990;0;82990
9006401;705001;1093;1;574;0;574
9006402;705002;1058;1;11345;0;11345
9006403;705003;1077;1;878;5;834
9006404;705004;1065;1;1345;0;1345
9006405;705005;1092;1;682;10;614
9006406;705006;1046;1;34490;7;32076
9006407;705006;1079;1;1790;3;1736
9006408;705007;1018;1;40790;0;40790
9006409;705007;1081;2;1567;0;3134
9006410;705008;1005;1;112345;12;98864
9006411;705009;1011;1;43345;0;43345
9006412;705010;1025;1;38990;0;38990
9006413;705011;1027;1;27490;0;27490
9006414;705012;1038;1;41345;0;41345
9006415;705012;1092;1;684;10;616
9006416;705013;1005;1;113790;0;113790
9006417;705014;1014;1;28345;12;24944
9006418;705015;1080;1;3490;0;3490
9006419;705015;1007;1;65990;12;58071
9006420;705016;1092;1;694;3;673
9006421;705016;1086;1;4567;5;4339
9006422;705017;1001;1;73490;0;73490
9006423;705018;1069;1;6990;0;6990
9006424;705019;1072;1;7490;10;6741
9006425;705019;1010;1;111990;0;111990
9006426;705020;1072;1;7567;10;6810
9006427;705020;1020;1;38790;7;36075
9006428;705020;1092;1;688;12;605
9006429;705021;1081;1;1567;5;1489
9006430;705021;1023;1;24345;7;22641
9006431;705022;1083;1;2090;0;2090
9006432;705022;1007;1;65490;5;62216
9006433;705023;1013;1;74567;10;67110
9006434;705023;1076;2;2790;7;5189
9006435;705024;1061;1;3090;0;3090
9006436;705025;1089;2;1490;7;2771
9006437;705025;1016;1;35567;0;35567
9006438;705026;1022;1;19990;10;17991
9006439;705026;1075;1;2790;5;2650
9006440;705027;1074;1;12990;7;12081
9006441;705027;1029;1;27567;0;27567
9006442;705027;1082;1;3790;0;3790
9006443;705028;1083;1;2567;0;2567
9006444;705029;1072;1;8990;0;8990
9006445;705029;1056;1;3567;5;3389
9006446;705029;1028;1;77790;0;77790
9006447;705030;1014;1;29090;0;29090
9006448;705031;1087;1;1490;0;1490
9006449;705032;1091;1;797;5;757
9006450;705033;1005;1;113567;3;110160
9006451;705033;1079;1;1490;12;1311
9006452;705034;1092;2;684;0;1368
9006453;705035;1093;2;570;0;1140
9006454;705036;1038;1;41090;0;41090
9006455;705037;1051;1;27567;3;26740
9006456;705037;1033;1;90090;0;90090
9006457;705038;1082;1;3990;0;3990
9006458;705039;1045;1;36090;10;32481
9006459;705040;1067;1;17490;10;15741
9006460;705041;1030;1;19790;0;19790
9006461;705041;1060;1;9990;5;9490
9006462;705042;1073;1;18567;7;17267
9006463;705043;1091;2;783;0;1566
9006464;705044;1015;1;21990;0;21990
9006465;705045;1069;1;6345;0;6345
9006466;705045;1012;1;34990;10;31491
9006467;705046;1083;1;2345;7;2181
9006468;705047;1036;1;64490;12;56751
9006469;705048;1029;1;26990;0;26990
9006470;705049;1088;1;2567;0;2567
9006471;705050;1029;1;26490;10;23841
9006472;705051;1072;1;7567;7;7037
9006473;705052;1023;1;24490;0;24490
9006474;705052;1077;1;887;3;860
9006475;705053;1050;1;6790;7;6315
9006476;705054;1014;1;29567;7;27497
9006477;705055;1081;1;1790;3;1736
9006478;705056;1078;1;684;5;650
9006479;705057;1038;1;41090;0;41090
9006480;705057;1078;2;692;0;1384
9006481;705058;1017;1;22567;0;22567
9006482;705059;1017;1;22490;10;20241
9006483;705060;1066;1;12990;0;12990
9006484;705061;1077;1;900;0;900
9006485;705062;1046;1;34790;10;31311
9006486;705063;1033;1;90090;0;90090
9006487;705064;1073;1;18345;0;18345
9006488;705064;1010;1;110990;10;99891
9006489;705065;1050;1;6490;10;5841
9006490;705066;1035;1;57090;0;57090
9006491;705067;1093;1;562;7;523
9006492;705068;1069;1;6345;5;6028
9006493;705069;1077;1;892;0;892
9006494;705070;1033;1;89990;0;89990
9006495;705071;1031;1;18567;0;18567
9006496;705072;1035;1;56790;0;56790
9006497;705073;1059;1;4567;0;4567
9006498;705074;1049;1;52345;0;52345
9006499;705075;1026;1;43090;7;40074
9006500;705075;1076;1;1090;0;1090
9006501;705076;1087;1;1990;7;1851
9006502;705077;1035;1;56490;0;56490
9006503;705078;1014;1;29090;3;28217
9006504;705079;1067;1;17490;0;17490
9006505;705080;1063;1;3990;0;3990
9006506;705080;1015;1;21790;0;21790
9006507;705081;1007;1;64090;5;60886
9006508;705082;1048;1;45090;0;45090
9006509;705083;1080;1;4567;10;4110
9006510;705084;1085;1;1490;0;1490
9006511;705085;1040;1;34567;5;32839
9006512;705085;1081;2;2090;3;4055
9006513;705086;1076;1;2490;5;2366
9006514;705087;1074;1;12490;0;12490
9006515;705088;1031;1;18567;5;17639
9006516;705089;1032;1;4790;10;4311
9006517;705090;1020;1;38345;5;36428
9006518;705091;1066;1;11990;10;10791
9006519;705091;1001;1;74490;0;74490
9006520;705092;1094;1;2090;7;1944
9006521;705093;1069;1;6090;5;5786
9006522;705094;1062;1;9345;5;8878
9006523;705095;1093;2;561;12;987
9006524;705096;1030;1;19490;0;19490
9006525;705097;1058;1;11345;0;11345
9006526;705098;1063;1;3567;0;3567
9006527;705099;1093;1;567;5;539
9006528;705100;1015;1;21345;0;21345
9006529;705100;1086;1;4990;0;4990
9006530;705100;1077;1;891;0;891
9006531;705101;1046;1;35345;0;35345
9006532;705101;1089;1;1345;12;1184
9006533;705102;1087;1;1345;3;1305
9006534;705103;1037;1;69090;0;69090
9006535;705103;1018;1;40490;3;39275
9006536;705104;1085;1;1790;5;1700
9006537;705105;1050;1;6567;0;6567
9006538;705106;1070;1;13990;0;13990
9006539;705107;1087;1;1090;0;1090
9006540;705108;1067;1;18790;0;18790
9006541;705109;1094;1;2090;10;1881
9006542;705110;1014;1;29345;0;29345
9006543;705111;1001;1;73090;0;73090
9006544;705111;1092;1;684;0;684
9006545;705112;1024;1;26790;0;26790
9006546;705113;1035;1;56790;0;56790
9006547;705113;1089;1;1490;10;1341
9006548;705114;1017;1;22790;0;22790
9006549;705115;1077;1;889;10;800
9006550;705116;1069;1;6345;5;6028
9006551;705117;1093;2;573;0;1146
9006552;705118;1074;1;11090;7;10314
9006553;705119;1065;1;1345;0;1345
9006554;705120;1020;1;37490;7;34866
9006555;705121;1029;1;27990;0;27990
9006556;705122;1030;1;20790;0;20790
9006557;705122;1002;1;85090;5;80836
9006558;705123;1003;1;82490;5;78366
9006559;705124;1078;1;685;7;637
9006560;705125;1064;1;1090;0;1090
9006561;705126;1088;1;2790;0;2790
9006562;705126;1084;1;5345;3;5185
9006563;705127;1016;1;36990;7;34401
9006564;705128;1030;1;19567;0;19567
9006565;705128;1017;1;22990;5;21840
9006566;705129;1079;1;1345;0;1345
9006567;705130;1093;1;567;5;539
9006568;705131;1080;2;4990;0;9980
9006569;705132;1069;1;6567;5;6239
9006570;705133;1065;1;1790;7;1665
9006571;705133;1073;1;19990;0;19990
9006572;705134;1078;1;697;0;697
9006573;705135;1003;1;84790;5;80550
9006574;705136;1073;1;19567;0;19567
9006575;705137;1083;1;2567;7;2387
9006576;705138;1019;1;24090;3;23367
9006577;705139;1029;1;26790;0;26790
9006578;705140;1072;1;8790;0;8790
9006579;705141;1076;1;1790;12;1575
9006580;705142;1045;1;36345;5;34528
9006581;705143;1038;1;42790;5;40650
9006582;705144;1084;1;5790;5;5500
9006583;705144;1069;1;6345;5;6028
9006584;705144;1028;1;77090;12;67839
9006585;705145;1067;1;17345;12;15264
9006586;705146;1070;1;13567;7;12617
9006587;705147;1089;1;1090;0;1090
9006588;705148;1093;1;567;12;499
9006589;705149;1076;1;1790;5;1700
9006590;705150;1032;1;4345;0;4345
9006591;705151;1001;1;71567;7;66557
9006592;705151;1088;1;2567;5;2439
9006593;705152;1021;1;39567;3;38380
9006594;705152;1064;1;1567;5;1489
9006595;705153;1021;1;39490;0;39490
9006596;705154;1033;1;89790;7;83505
9006597;705154;1034;1;108090;0;108090
9006598;705155;1036;1;64490;12;56751
9006599;705156;1001;1;72790;0;72790
9006600;705157;1042;1;20790;0;20790
9006601;705158;1043;1;31567;3;30620
9006602;705158;1089;1;1567;0;1567
9006603;705159;1083;1;2990;0;2990
9006604;705159;1015;1;21567;0;21567
9006605;705160;1078;1;697;10;627
9006606;705161;1094;1;2990;10;2691
9006607;705162;1065;1;1990;0;1990
9006608;705163;1054;1;25567;5;24289
9006609;705164;1022;1;19567;0;19567
9006610;705165;1025;1;39090;10;35181
9006611;705165;1064;1;1490;5;1416
9006612;705166;1040;1;35490;0;35490
9006613;705166;1074;1;11567;0;11567
9006614;705167;1062;1;9345;0;9345
9006615;705167;1080;1;3490;5;3316
9006616;705168;1029;1;26490;0;26490
9006617;705169;1083;1;2790;7;2595
9006618;705170;1040;1;34990;3;33940
9006619;705170;1092;1;683;0;683
9006620;705170;1084;1;4790;0;4790
9006621;705171;1081;1;1345;5;1278
9006622;705172;1083;1;2790;7;2595
9006623;705173;1008;1;55345;10;49811
9006624;705174;1013;1;75567;0;75567
9006625;705174;1022;1;18990;0;18990
9006626;705174;1088;1;3090;7;2874
9006627;705175;1027;1;27790;0;27790
9006628;705176;1062;1;9345;0;9345
9006629;705176;1022;1;19567;5;18589
9006630;705177;1081;1;2090;0;2090
9006631;705177;1055;1;13090;0;13090
9006632;705178;1072;1;7345;3;7125
9006633;705179;1015;1;21990;10;19791
9006634;705180;1008;1;56490;10;50841
9006635;705181;1040;1;35790;3;34716
9006636;705182;1061;1;3990;0;3990
9006637;705183;1074;1;11345;7;10551
9006638;705183;1050;1;6567;0;6567
9006639;705184;1024;1;27990;0;27990
9006640;705184;1072;1;7490;12;6591
9006641;705185;1068;1;25567;7;23777
9006642;705186;1043;1;32090;0;32090
9006643;705187;1036;1;64490;0;64490
9006644;705188;1040;1;34490;0;34490
9006645;705189;1023;1;25345;0;25345
9006646;705190;1001;1;72990;10;65691
9006647;705190;1013;1;74090;3;71867
9006648;705191;1091;1;782;0;782
9006649;705192;1075;2;2790;0;5580
9006650;705193;1042;1;19567;5;18589
9006651;705194;1078;1;689;7;641
9006652;705195;1021;1;39990;0;39990
9006653;705195;1092;1;697;0;697
9006654;705196;1017;1;23490;5;22316
9006655;705196;1090;1;1790;0;1790
9006656;705197;1031;1;18567;3;18010
9006657;705197;1090;1;1990;0;1990
9006658;705198;1032;1;4345;0;4345
9006659;705199;1041;1;50990;10;45891
9006660;705199;1072;1;8090;10;7281
9006661;705200;1062;1;9567;7;8897
9006662;705201;1025;1;38790;0;38790
9006663;705201;1071;1;7090;7;6594
9006664;705202;1033;1;90567;0;90567
9006665;705203;1008;1;55490;7;51606
9006666;705204;1009;1;80990;3;78560
9006667;705204;1030;1;19090;3;18517
9006668;705205;1016;1;35490;12;31231
9006669;705206;1032;1;4990;0;4990
9006670;705207;1023;1;24790;10;22311
9006671;705208;1042;1;19567;0;19567
9006672;705209;1093;1;569;0;569
9006673;705209;1003;1;81567;0;81567
9006674;705210;1003;1;82345;5;78228
9006675;705211;1019;1;24990;0;24990
9006676;705212;1084;1;5790;3;5616
9006677;705213;1078;1;688;7;640
9006678;705214;1030;1;19990;0;19990
9006679;705215;1001;1;73790;0;73790
9006680;705216;1071;1;7090;0;7090
9006681;705217;1045;1;37490;5;35616
9006682;705218;1015;1;21090;0;21090
9006683;705219;1078;1;693;0;693
9006684;705220;1038;1;42790;0;42790
9006685;705221;1093;1;565;7;525
9006686;705222;1029;1;26990;0;26990
9006687;705223;1026;1;43567;7;40517
9006688;705224;1045;1;37490;5;35616
9006689;705225;1014;1;29345;5;27878
9006690;705226;1061;1;3090;0;3090
9006691;705227;1032;1;4567;3;4430
9006692;705227;1012;1;34090;0;34090
9006693;705228;1067;1;17490;0;17490
9006694;705229;1046;1;35345;0;35345
9006695;705229;1081;1;2490;3;2415
9006696;705230;1083;1;2990;0;2990
9006697;705231;1029;1;26090;0;26090
9006698;705232;1081;1;1090;7;1014
9006699;705233;1008;1;55990;0;55990
9006700;705234;1057;1;7490;7;6966
9006701;705235;1045;1;37490;7;34866
9006702;705236;1041;1;49567;5;47089
9006703;705237;1031;1;18345;0;18345
9006704;705238;1038;1;41490;5;39416
9006705;705238;1083;1;2990;7;2781
9006706;705239;1072;1;7490;0;7490
9006707;705239;1004;1;100790;5;95750
9006708;705240;1006;1;128490;3;124635
9006709;705240;1094;1;2990;0;2990
9006710;705241;1037;1;69990;12;61591
9006711;705242;1012;1;35790;3;34716
9006712;705243;1087;1;1990;0;1990
9006713;705244;1085;2;1490;5;2831
9006714;705245;1070;1;14990;12;13191
9006715;705245;1072;1;7567;10;6810
9006716;705246;1075;1;2990;5;2840
9006717;705247;1021;1;39345;0;39345
9006718;705248;1071;1;7790;5;7400
9006719;705249;1076;1;2490;5;2366
9006720;705249;1012;1;34345;3;33315
9006721;705250;1080;1;3567;0;3567
9006722;705251;1066;1;11567;0;11567
9006723;705252;1013;1;74345;10;66911
9006724;705252;1060;1;10345;10;9311
9006725;705253;1019;1;24345;0;24345
9006726;705254;1049;1;52490;5;49866
9006727;705255;1029;1;27567;0;27567
9006728;705256;1002;1;84567;5;80339
9006729;705257;1063;1;3790;0;3790
9006730;705258;1042;1;19090;0;19090
9006731;705259;1091;1;798;0;798
9006732;705260;1085;1;1790;0;1790
9006733;705260;1007;1;65990;0;65990
9006734;705260;1015;1;21345;0;21345
9006735;705261;1064;1;1567;0;1567
9006736;705261;1031;1;18990;0;18990
9006737;705262;1023;1;24567;0;24567
9006738;705262;1093;1;559;5;531
9006739;705262;1077;1;880;10;792
9006740;705263;1012;1;34345;0;34345
9006741;705264;1061;1;3567;3;3460
9006742;705264;1047;1;32567;3;31590
9006743;705265;1082;1;3567;3;3460
9006744;705266;1071;1;7567;0;7567
9006745;705267;1079;1;1567;0;1567
9006746;705268;1070;1;14490;7;13476
9006747;705268;1069;1;6990;7;6501
9006748;705269;1056;1;3090;0;3090
9006749;705270;1020;1;38567;0;38567
9006750;705271;1021;1;40990;0;40990
9006751;705272;1050;1;6790;0;6790
9006752;705272;1033;1;88790;10;79911
9006753;705273;1050;1;7345;0;7345
9006754;705274;1074;1;12567;7;11687
9006755;705275;1093;2;562;3;1090
